word,ipa,pos,inflections,derivatives,definition,example,collocations,context_type
Embargo,/ɛˈmbɑɹɡoʊ/,v.,"embargo, embargoes, embargoed, embargoed, embargoing",None,"ban the publication of (documents), as for security or copyright reasons｜禁止發布（文件），基於安全或版權考量",The government decided to embargo the report due to its sensitive nature and potential security risks.,embargo goods; embargo trade; embargo news,C2
Elated,/ɪˈleɪtəd/,adj.,"elated, more elated, most elated",elation (n.),exultantly proud and joyful; in high spirits｜欣喜若狂；興致勃勃,"The team was elated after winning the championship, celebrating late into the night.",feel elated; elated mood; elated spirit,C2
Elude,/ɪˈlud/,v.,"elude, eludes, eluded, eluded, eluding","elusive (adj.), elusion (n.)","escape, either physically or mentally｜逃脫；使困惑",The thief managed to elude the police for months before finally being captured.,elude capture; elude detection; elude understanding,C2
Embellish,/ɪˈmbɛlɪʃ/,v.,"embellish, embellishes, embellished, embellished, embellishing",embellishment (n.),add details to｜增添細節；美化,The author decided to embellish the story with vivid descriptions to make it more engaging for readers.,embellish story; embellish truth; embellish further,C2
Eminent,/ˈɛmənənt/,adj.,"eminent, more eminent, most eminent",eminence (n.),standing above others in quality or position｜傑出；卓越,"The eminent scientist was invited to speak at the conference, where she shared her latest research findings.",eminent scholar; eminent scientist; eminent position,C2
Embezzle,/ɪˈmbɛzəl/,v.,"embezzle, embezzles, embezzled, embezzled, embezzling","embezzler (n.), embezzlement (n.)",appropriate (as property entrusted to one's care) fraudulently to one's own use｜挪用（他人委託管理的財產）供己使用,The accountant was arrested for embezzling funds from the company he worked for over several years.,embezzle funds; embezzle money; embezzle from,C2
Emissary,/ˈɛməˌsɛɹi/,n.,"emissary, emissaries",None,someone sent on a mission to represent the interests of someone else｜被派遣代表他人利益執行任務的人,"The emissary delivered the message from the president, ensuring that both parties understood the terms of the agreement.",send emissary; emissary arrives; emissary departs,C2
Embryonic,/ˌɛmbɹiˈɑnɪk/,adj.,"embryonic, more embryonic, most embryonic","embryo (n.), embryology (n.)",relating to an embryo; at a very early stage of development｜胚胎的；處於非常早期的發展階段,"The embryonic research showed promise, but it would take years before any practical applications could be developed.",embryonic stage; embryonic development; embryonic cells,C2
Embolden,/ɛˈmboʊldən/,v.,"embolden, emboldens, emboldened, emboldened, emboldening",None,give encouragement to｜給予鼓勵,"The coach's pep talk helped to embolden the team, leading them to a decisive victory in the final match.",embolden someone; embolden efforts; embolden actions,C2
Emulate,/ˈɛmjəˌleɪt/,v.,"emulate, emulates, emulated, emulated, emulating","emulation (n.), emulative (adj.)","strive to equal or match, especially by imitating｜努力趕上或匹敵，尤指透過模仿",She always admired her older sister and worked hard to emulate her success in academics and sports.,emulate success; emulate hero; emulate behavior,C2
Emaciate,/ɪˈmeɪʃiˌeɪt/,v.,"emaciate, emaciates, emaciated, emaciated, emaciating",emaciation (n.),cause to grow thin or weak｜使消瘦；使虛弱,"The lack of food and clean water began to emaciate the refugees, making it difficult for them to function.",emaciated body; emaciated by famine; severely emaciated,C2
Emend,/ˈɛmənd/,v.,"emend, emends, emended, emended, emending",None,make improvements or corrections to｜修改；改正,The editor suggested he emend the manuscript by clarifying several points and correcting some factual errors.,emend text; emend document; emend manuscript,C2
Empathy,/ˈɛmpəθi/,n.,"empathy, empathies","empathetic (adj.), empathize (v.)",understanding and entering into another's feelings｜理解並體會他人的情感,Her empathy for the struggling students was evident in the way she mentored and supported them.,show empathy; empathy for; empathy towards,C2
Endemic,/ɛˈndɛmɪk/,adj.,no changes,endemicity (n.),regularly found and persistently present in a particular region or population; native to a specific area｜某地區或人群常見且持續存在的；某地特有的,"Malaria is endemic in certain tropical regions, affecting a large percentage of the population year after year.",endemic disease; endemic to; endemic area,C2
Encroach,/ɪnˈkɹoʊtʃ/,v.,"encroach, encroaches, encroached, encroached, encroaching","encroacher (n.), encroachment (n.)",advance beyond the usual limit｜侵越；侵入,The construction workers were careful not to encroach on the neighboring property.,encroach on territory; encroach upon privacy; gradually encroach,C2
Empirical,/ˌɛˈmpɪɹɪkəl/,adj.,no changes,"empiricism (n.), empiricist (n.)",derived from experiment and observation rather than theory｜來自實驗和觀察的，而非理論的,The scientist conducted an empirical study to test the hypothesis.,empirical evidence; empirical research; empirical study,C2
Enhance,/ɛˈnhæns/,v.,"enhance, enhances, enhanced, enhanced, enhancing",enhancement (n.),"to improve the quality, value, or attractiveness of something.｜提升品質、價值或吸引力",The new lighting will enhance the beauty of the artwork in the gallery.,enhance performance; enhance appearance; enhance understanding,C2
Enamored,/ɛˈnæmɚd/,adj.,"enamored, more enamored, most enamored",enamor (v.),filled with a feeling of love or admiration｜充滿愛慕之情,The novel's protagonist is enamored with the mysterious woman he meets at the party.,become enamored; enamored with beauty; enamored of idea,C2
Enigma,/ɪˈnɪɡmə/,n.,"enigma, enigmas",enigmatic (adj.),something that baffles understanding and cannot be explained｜令人困惑且無法解釋的事物,The origin of the ancient artifact remains an enigma to this day.,pose an enigma; remain an enigma; enigma wrapped in mystery,C2
Encompass,/ɛˈnkʌmpəs/,v.,"encompass, encompasses, encompassed, encompassed, encompassing",encompassment (n.),include in scope; include as part of something broader; have as one's sphere or territory｜包含；涵蓋,The course will encompass topics ranging from history to modern science.,encompass a wide range; encompass all aspects; encompass diverse fields,C2
Endorse,/ɛˈndɔɹs/,v.,"endorse, endorses, endorsed, endorsed, endorsing","endorser (n.), endorsement (n.)",be behind; approve of｜支持；認可,The celebrity decided to endorse the new eco-friendly product.,endorse a product; endorse a candidate; strongly endorse,C2
Endure,/ɛnˈdjʊɹ/,v.,"endure, endures, endured, endured, enduring",endurance (n.),put up with something or somebody unpleasant｜忍受；忍耐,She had to endure the long hours and difficult working conditions.,endure hardship; endure pain; endure criticism,C2
Enormity,/ɪˈnɔɹməti/,n.,"enormity, enormities",enormous (adj.),the quality of being outrageous｜暴虐；巨大罪惡,The enormity of the disaster left the community in shock.,magnitude of enormity; enormity of crime; enormity of task,C2
Encomium,/ɛˈnkɑmiəm/,n.,"encomium, encomiums",encomiastic (adj.),a formal expression of praise｜正式讚揚,The professor delivered an encomium for the retiring head of the department.,sing encomium; receive encomium; encomium for achievement,C2
Enmity,/ˈɛnməti/,n.,"enmity, enmities",None,a state of deep-seated ill-will｜深切的敵意,The longstanding enmity between the two families was difficult to overcome.,harbor enmity; deep-seated enmity; enmity between nations,C2
Engender,/ɛˈndʒɛndɚ/,v.,"engender, engenders, engendered, engendered, engendering",engendering (v.),call forth｜產生；引發,The new policies helped engender a sense of unity among the employees.,engender controversy; engender mistrust; engender support,C2
Emollient,/ɪˈmoʊliənt/,n.,"emollient, emollients",None,toiletry consisting of any of various substances in the form of a thick liquid that have a soothing and moisturizing effect when applied to the skin｜具舒緩及保濕作用的護膚製品,The dermatologist recommended applying an emollient to soothe her dry skin.,apply an emollient; topical emollient; use an emollient,C2
Encumber,/ɛˈnkʌmbɚ/,v.,"encumber, encumbers, encumbered, encumbered, encumbering",None,hold back｜阻礙；拖累,The unnecessary paperwork will only encumber our efforts to complete the project on time.,encumber with debt; encumber progress; heavily encumber,C2
Entitle,/ɛˈntaɪtəl/,v.,"entitle, entitles, entitled, entitled, entitling",entitlement (n.),give the right to｜給予權利,The scholarship will entitle her to a full tuition waiver for the next academic year.,entitle to benefits; entitle to vote; legally entitle,C2
Enumerate,/ɪˈnumɚˌeɪt/,v.,"enumerate, enumerates, enumerated, enumerated, enumerating","enumerator (n.), enumeration (n.)",specify individually｜逐一列舉,The report will enumerate all the changes made to the original plan.,enumerate reasons; enumerate examples; enumerate in detail,C2
Entrepreneur,/ˌɑntɹəpɹəˈnɝ/,n.,"entrepreneur, entrepreneurs",entrepreneurial (adj.),someone who organizes a business venture and assumes the risk for it｜創業家；承擔商業風險的人,The young entrepreneur took a big risk by starting his own tech company.,successful entrepreneur; aspiring entrepreneur; entrepreneur in residence,C2
Ennui,/ɛˈnui/,n.,"ennui, ennuis",None,the feeling of being bored by something tedious｜因無聊事物而產生的倦怠感,The long lecture filled the students with ennui and they struggled to stay awake.,feel ennui; suffer from ennui; ennui sets in,C2
Entity,/ˈɛntəti/,n.,"entity, entities",None,that which is perceived or known or inferred to have its own distinct existence (living or nonliving)｜被感知、認知或推斷為具有獨立存在性的事物（不論有生命或無生命）,The entity known as the European Union has a complex political structure.,legal entity; separate entity; business entity,C2
Enunciate,/ɪˈnʌnsiˌeɪt/,v.,"enunciate, enunciates, enunciated, enunciated, enunciating",enunciation (n.),"speak, pronounce, or utter in a certain way｜以某種方式說話、發音或表達",The actor had to enunciate each word clearly to be understood on stage.,clearly enunciate; enunciate words; enunciate clearly,C2
Enthrall,/ɪnˈθɹɔl/,v.,"enthrall, enthralls, enthralled, enthralled, enthralling",enthrallment (n.),hold spellbound｜使著迷,The suspenseful plot was able to enthrall the audience from start to finish.,enthrall audience; enthrall viewers; enthrall with story,C2
Episodic,/ˌɛpəˈsɑdɪk/,adj.,"episodic, more episodic, most episodic",None,of writing or narration; divided into or composed of episodes｜關於寫作或敘事的；分為或由多個片段組成的,The episodic nature of the novel made it easy to read in short bursts.,episodic series; episodic format; episodic nature,C2
Entreat,/ɛnˈtɹit/,v.,"entreat, entreats, entreated, entreated, entreating",None,ask for or request earnestly｜懇切請求,The villagers would entreat the gods for a good harvest each year.,earnestly entreat; entreat for mercy; entreat assistance,C2
Enervate,/ˈɛnɚˌveɪt/,v.,"enervate, enervates, enervated, enervated, enervating",enervation (n.),weaken mentally or morally｜使精神或道德上衰弱,"The long hours at work began to enervate her, affecting her overall well-being.",enervate body; enervate mind; enervate efforts,C2
Epigram,/ˈɛpəˌɡɹæm/,n.,"epigram, epigrams",epigrammatic (adj.),a witty saying｜機智的言語,The playwright was known for his witty epigrams that left audiences laughing.,epigram about life; witty epigram; clever epigram,C2
Ephemeral,/ɪˈfɛmɚəl/,adj.,"ephemeral, more ephemeral, most ephemeral","ephemera (n.), ephemerality (n.)",lasting for a very short time｜短暫的,"The fame of viral celebrities is often ephemeral, fading almost as quickly as it first appears.",ephemeral beauty; ephemeral nature; ephemeral existence,C2
Epilogue,/ˈɛpəˌlɔɡ/,n.,"epilogue, epilogues",None,"a short concluding section of a play or book, often spoken to the audience｜戲劇或書籍末尾的短小章節，常用於向觀眾發言","At the play's conclusion, the lead actor delivered an epilogue that reflected on the story's themes.",play's epilogue; moving epilogue; poetic epilogue,C2
Equestrian,/ɪˈkwɛstɹiən/,adj.,no changes,None,of or relating to horseback riding or the riders of horses｜關於騎馬或騎手的,The museum displayed suits of armor and other equestrian artifacts from the medieval period.,equestrian statue; equestrian skill; equestrian sport,C2
Eradicate,/ɪˈɹædəˌkeɪt/,v.,"eradicate, eradicates, eradicated, eradicated, eradicating",eradication (n.),kill in large numbers｜大量殺害,The government launched a campaign to eradicate the invasive species threatening local agriculture.,eradicate poverty; eradicate disease; eradicate corruption,C2
Erroneous,/ɛˈɹoʊniəs/,adj.,"erroneous, more erroneous, most erroneous",error (n.),containing or characterized by error｜包含或具有錯誤特性的,The scientist quickly corrected the erroneous data that had been published in the research paper.,erroneous assumption; erroneous conclusion; erroneous information,C2
Equilibrium,/ˌikwəˈlɪbɹiəm/,n.,"equilibrium, equilibriums",None,a stable situation in which forces cancel one another｜力量相互抵消的穩定狀態,The market reached a state of equilibrium when supply finally matched the high consumer demand.,delicate equilibrium; maintain equilibrium; disturb equilibrium,C2
Equivocal,/ɪˈkwɪvəkəl/,adj.,"equivocal, more equivocal, most equivocal","equivocate (v.), equivocation (n.)",open to more than one interpretation; ambiguous or deliberately misleading｜可作多種解釋的；含糊的或故意誤導的,The politician's equivocal statement left voters confused about his actual stance on the issue.,equivocal answer; equivocal statement; equivocal position,C2
Erratic,/ɪˈɹætɪk/,adj.,"erratic, more erratic, most erratic",erratically (adv.),liable to sudden unpredictable change｜易於突然不可預測地變化的,The artist's erratic behavior made it difficult for gallery owners to schedule exhibitions.,erratic behavior; erratic performance; erratic weather,C2
Epicure,/ˈɛpɪˌkjʊɹ/,n.,"epicure, epicures",epicurean (adj.),a person who takes great pleasure in fine food and drink｜非常熱衷於美食和佳釀的人,"As an epicure, he traveled the world to experience the finest cuisines and most exclusive wines.",dedicated epicure; gourmet epicure; self-proclaimed epicure,C2
Esoteric,/ˌɛsəˈtɛɹɪk/,adj.,"esoteric, more esoteric, most esoteric",esotericism (n.),confined to and understandable by only an enlightened inner circle｜局限於且僅有內行人能理解的,"The philosophy club's discussions were often esoteric, leaving newcomers feeling excluded.",esoteric knowledge; esoteric concept; esoteric language,C2
Equanimity,/ˌikwəˈnɪmɪti/,n. [U],no changes,None,steadiness of mind under stress｜鎮定；沉著冷靜,"Despite the chaos around her, she maintained her equanimity and focused on finding a solution.",maintain equanimity; retain equanimity; with equanimity,C2
Espouse,/ɪˈspaʊz/,v.,"espouse, espouses, espoused, espoused, espousing",espousal (n.),"adopt, support, or advocate (a cause, belief, or way of life)｜採納；支持；倡導",The candidate chose to espouse a policy of tax reform to gain support from the working class.,espouse cause; espouse theory; espouse belief,C2
Eschew,/ɛˈstʃu/,v.,"eschew, eschews, eschewed, eschewed, eschewing",None,avoid and stay away from deliberately; stay clear of｜避開；遠離,He decided to eschew social media in order to focus on his personal and professional life.,eschew violence; eschew politics; eschew materialism,C2
Erudite,/ˈɛɹəˌdaɪt/,adj.,"erudite, more erudite, most erudite",erudition (n.),having or showing profound knowledge｜博學的；學識淵博的,The professor's erudite lectures attracted students from various disciplines across the university.,erudite scholar; erudite discussion; erudite commentary,C2
Ethereal,/ɪˈθɪɹiəl/,adj.,"ethereal, more ethereal, most ethereal",ethereality (n.),characterized by lightness and insubstantiality; as impalpable or intangible as air｜輕盈的；縹緲的；如空氣般輕柔的,The ballet dancer's movements were so ethereal that she seemed to float across the stage.,ethereal beauty; ethereal quality; ethereal presence,C2
Esteem,/əˈstim/,n.,"esteem, esteems",esteemed (v.),"Assessment, estimation, or regard; especially; favourable estimation or regard.｜尊重；敬重；評價","The CEO had great esteem for his assistant, who consistently provided invaluable support.",hold in esteem; earn esteem; high esteem,C2
Equable,/ˈɛkwəbəl/,adj.,"equable, more equable, most equable",None,not varying｜穩定的；變化不大的,The equable climate of the island made it a perfect destination for vacationers seeking relaxation.,equable temperament; equable climate; equable distribution,C2
Estrange,/ɛsˈtɹeɪndʒ/,v.,"estrange, estranges, estranged, estranged, estranging",estrangement (n.),remove from customary environment or associations｜使疏遠；使隔離,"After moving to the city, she felt estranged from her rural upbringing and the friends she left behind.",become estranged; estrange family; estrange friends,C2
Ersatz,/ˈɛˌɹsɑts/,adj.,no changes,None,made or used as an artificial and usually inferior substitute for something genuine｜人造的；替代的；劣質的,"The chef refused to use ersatz ingredients, insisting on only the finest and freshest produce.",ersatz coffee; ersatz leather; ersatz product,C2
Escalate,/ˈɛskəˌleɪt/,v.,"escalate, escalates, escalated, escalated, escalating",escalation (n.),increase in extent or intensity｜升級；加劇,The conflict escalated when both sides called for military intervention instead of negotiations.,escalate conflict; escalate tensions; escalate situation,C2
Evanescent,/ˌɛvəˈnɛsənt/,adj.,"evanescent, more evanescent, most evanescent",evanescence (n.),tending to vanish like vapor｜易消散的；短暫的,"The joy she felt at the news was evanescent, fading as quickly as it had appeared.",evanescent moment; evanescent memory; evanescent beauty,C2
Evasive,/ɪˈveɪsɪv/,adj.,"evasive, more evasive, most evasive","evasion (n.), evade (v.)",deliberately vague or ambiguous｜含糊的；逃避的,"The politician gave evasive answers throughout the debate, refusing to commit to any clear policy position.",evasive answer; evasive action; evasive maneuver,C2
Euphoria,/juˈfɔɹiə/,n.,"euphoria, euphorias",None,"a feeling of intense, often exaggerated happiness｜幸福感；亢奮","Winning the championship filled the team with euphoria, celebrating late into the night.",euphoria sets in; euphoria overcomes; euphoria fades,C2
Euphemism,/ˈjufəˌmɪzəm/,n.,"euphemism, euphemisms",euphemistic (adj.),an inoffensive or indirect expression that is substituted for one that is considered offensive or too harsh｜委婉語,Using 'passed away' as a euphemism for death is common in obituaries and formal announcements.,euphemism for; common euphemism; political euphemism,C2
Exacting,/ɪˈɡzæktɪŋ/,adj.,"exacting, more exacting, most exacting",exactingness (n.),"demanding or requiring great care, effort, or precision; rigorous and hard to satisfy｜嚴格的；苛求的","The exacting coach demanded perfection from every player, refusing to accept even the smallest mistake.",exacting standards; exacting requirements; exacting process,C2
Exalt,/ɪˈɡzɔlt/,v.,"exalt, exalts, exalted, exalted, exalting",exaltation (n.),"praise, glorify, or honor｜讚美；推崇",The professor would often exalt the virtues of critical thinking in his lectures.,exalt to stardom; exalt in song; exalt with praise,C2
Exacerbate,/ɪˈɡzæsɚˌbeɪt/,v.,"exacerbate, exacerbates, exacerbated, exacerbated, exacerbating",exacerbation (n.),make worse｜惡化；加劇,The ongoing conflict only served to exacerbate the existing tensions between the two nations.,exacerbate the situation; exacerbate tensions; exacerbate symptoms,C2
Evoke,/ɪˈvoʊk/,v.,"evoke, evokes, evoked, evoked, evoking","evocative (adj.), evocation (n.)",To call out; to draw out or bring forth.｜喚起；引發,The old photograph evoked memories of her childhood summers at the beach.,evoke a response; evoke memories; evoke emotion,C2
Excavate,/ˈɛkskəˌveɪt/,v.,"excavate, excavates, excavated, excavated, excavating","excavator (n.), excavation (n.)",recover through digging｜挖掘,Archeologists worked for months to excavate the ancient city buried under layers of sand.,excavate a site; excavate artifacts; excavate carefully,C2
Eulogize,/ˈjuləˌdʒaɪz/,v.,"eulogize, eulogizes, eulogized, eulogized, eulogizing","eulogy (n.), eulogistic (adj.)",praise formally and eloquently｜頌揚；悼詞,"At the memorial service, friends and family eulogized the late philanthropist for his generosity and kindness.",eulogize a leader; eulogize at a funeral; eulogize with eloquence,C2
Evince,/ɪˈvɪns/,v.,"evince, evinces, evinced, evinced, evincing",None,give expression to｜表達,His actions evinced a deep-seated commitment to social justice.,evince interest; evince surprise; evince skepticism,C2
Exhaustive,/ɪˈɡzɔstɪv/,adj.,no changes,exhaustion (n.),performed comprehensively and completely｜全面且徹底的,The research team conducted an exhaustive study to ensure no potential solutions were overlooked.,exhaustive research; exhaustive list; exhaustive investigation,C2
Exasperate,/ɪˈɡzæspɚˌeɪt/,v.,"exasperate, exasperates, exasperated, exasperated, exasperating",exasperation (n.),to make someone feel intensely irritated or annoyed｜使某人感到非常惱怒,His constant interruptions during the meeting began to exasperate his colleagues.,exasperate the situation; exasperate with delays; exasperate easily,C2
Exceed,/ɪˈksid/,v.,"exceed, exceeds, exceeded, exceeded, exceeding","excessive (adj.), exceedance (n.)",be greater in scope or size than some standard｜超過,"The company's profits exceeded expectations, surpassing the previous year's results by a significant margin.",exceed expectations; exceed limits; exceed capacity,C2
Euphony,/ˈjufəni/,n.,"euphony, euphonies","euphonic (adj.), euphonous (adj.), euphonical (adj.), euphonious (adj.)",any agreeable (pleasing and harmonious) sounds｜悅耳的聲音,"The euphony of the violin concerto filled the concert hall, captivating the audience.",euphony of language; euphony in music; pleasing euphony,C2
Exhort,/ɪˈɡzɔɹt/,v.,"exhort, exhorts, exhorted, exhorted, exhorting",exhortation (n.),strongly urge or encourage someone to do something｜力勸,The coach exhorted the team to give their best effort in the final minutes of the game.,exhort to action; exhort with enthusiasm; exhort the troops,C2
Exemplary,/ɪˈɡzɛmplɚi/,adj.,"exemplary, more exemplary, most exemplary","exemplar (n.), exemplify (v.)",worthy of imitation｜值得效法的,"Her dedication and professionalism were exemplary, setting a high standard for her peers.",exemplary behavior; exemplary service; exemplary conduct,C2
Exodus,/ˈɛksədəs/,n.,"exodus, exoduses",None,a journey by a large group to escape from a hostile environment｜大批人群逃離敵對環境的行動,The exodus of refugees from the war-torn region was one of the largest in recent history.,exodus of refugees; exodus from the city; mass exodus,C2
Expansive,/ɪkˈspænsɪv/,adj.,"expansive, more expansive, most expansive","expand (v.), expansivity (n.), expansiveness (n.)",able or tending to expand or characterized by expansion｜具擴張性的,The company's expansive growth strategy included opening new offices in several countries.,expansive growth; expansive view; expansive personality,C2
Exonerate,/ɪˈɡzɑnɚˌeɪt/,v.,"exonerate, exonerates, exonerated, exonerated, exonerating",exoneration (n.),pronounce not guilty of criminal charges｜宣告無罪,"After reviewing the evidence, the judge decided to exonerate the defendant of all charges.",exonerate from blame; exonerate of charges; exonerate completely,C2
Exhume,/ɛksˈhjum/,v.,"exhume, exhumes, exhumed, exhumed, exhuming",exhumation (n.),dig up for reburial or for medical investigation; of dead bodies｜掘出屍體以重新埋葬或醫學檢驗,The medical examiner was called to exhume the body for further forensic analysis.,exhume a body; exhume for investigation; exhume remains,C2
Excoriate,/ɛkˈskɔɹiˌeɪt/,v.,"excoriate, excoriates, excoriated, excoriated, excoriating",excoriation (n.),express strong disapproval of｜嚴厲批評,"The critic excoriated the film, calling it one of the worst he had ever seen.",excoriate publicly; excoriate in print; excoriate harshly,C2
Execrate,/ˈɛksɪˌkɹeɪt/,v.,"execrate, execrates, execrated, execrated, execrating",execration (n.),find repugnant｜厭惡,"Many people execrate the idea of animal cruelty, finding it utterly repugnant.",execrate the crime; execrate vehemently; execrate with passion,C2
Expedite,/ˈɛkspɪˌdaɪt/,v.,"expedite, expedites, expedited, expedited, expediting","expedition (n.), expeditious (adj.)",speed up the progress of; facilitate｜加速,The project manager worked tirelessly to expedite the completion of the project.,expedite the process; expedite delivery; expedite action,C2
Exotic,/ɪˈɡzɑtɪk/,adj.,"exotic, more exotic, most exotic",exotically (adv.),being or from or characteristic of another place or part of the world｜異國的,"She wore an exotic dress to the party, drawing admiring glances from the other guests.",exotic location; exotic cuisine; exotic appearance,C2
Exculpate,/ˌɛkˈskʌlpeɪt/,v.,"exculpate, exculpates, exculpated, exculpated, exculpating","exculpation (n.), exculpatory (adj.)",pronounce not guilty of criminal charges｜宣告無罪,"The new evidence was sufficient to exculpate the suspect, leading to his immediate release.",exculpate from blame; exculpate of charges; exculpate fully,C2
Exigency,/ˌɛˈksɪdʒənsi/,n.,"exigency, exigencies",exigent (adj.),a pressing or urgent situation｜緊急情況,"The exigency of the situation demanded immediate action, prompting the team to work overnight.",exigency of the moment; exigency of war; exigency requires,C2
Expedient,/ɪkˈspidiənt/,adj.,"expedient, more expedient, most expedient",expediency (n.),serving to promote your interest｜有利於自身利益的,He found it expedient to keep his opinions to himself during the heated debate.,expedient solution; expedient measure; politically expedient,C2
Extant,/ˈɛkstənt/,adj.,no changes,None,still in existence; not extinct or destroyed or lost｜尚存的,"Despite the fire, several important documents remained extant and were recovered by the investigators.",extant manuscripts; extant species; extant records,C2
Expound,/ɪkˈspaʊnd/,v.,"expound, expounds, expounded, expounded, expounding","exponent (n.), expository (adj.), expounding (n.)","add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing｜闡述","The scholar would often expound on the intricacies of ancient civilizations, sharing his knowledge with anyone willing to listen.",expound on a theory; expound at length; expound ideas,C2
Exploit,/ˈɛksˌplɔɪt/,v.,"exploit, exploits, exploited, exploited, exploiting",None,use or manipulate to one's advantage｜利用或操控以獲取優勢,The company exploited the legal loophole to avoid paying millions in taxes.,exploit a loophole; exploit a weakness; exploit an opportunity,C2
Exorbitant,/ɪˈɡzɔɹbɪtənt/,adj.,"exorbitant, more exorbitant, most exorbitant",exorbitance (n.),greatly exceeding bounds of reason or moderation｜遠超合理或適度的範圍,"The price of the concert tickets was exorbitant, far beyond what most fans could afford.",exorbitant prices; exorbitant fees; exorbitant demands,C2
Explicit,/ɪksˈplɪsət/,adj.,"explicit, more explicit, most explicit",explicitness (n.),precisely and clearly expressed or readily observable; leaving nothing to implication｜明確且清楚地表達或易於觀察；不含蓄意,The instructions were explicit; there was no room for misunderstanding.,explicit instructions; explicit language; explicit consent,C2
Extirpate,/ˈɛkstɚˌpeɪt/,v.,"extirpate, extirpates, extirpated, extirpated, extirpating",extirpation (n.),"destroy completely, as if down to the roots｜徹底毀滅，如同連根拔除",The invasive species was extirpated from the island to protect native wildlife.,extirpate corruption; extirpate a disease; extirpate poverty,C2
Extort,/ɪkˈstɔɹt/,v.,"extort, extorts, extorted, extorted, extorting",extortion (n.),obtain through intimidation｜透過恐嚇取得,The criminal extorted money from local businesses by threatening to expose their secrets.,extort money; extort information; extort concessions,C2
Expurgate,/ɪkˈspɝɡət/,v.,"expurgate, expurgates, expurgated, expurgated, expurgating","expurgator (n.), expurgation (n.)",edit by omitting or modifying parts considered indelicate｜透過刪除或修改不當部分來編輯,The publisher decided to expurgate certain scenes from the novel to make it suitable for younger readers.,expurgate content; expurgate a text; expurgate a manuscript,C2
Extol,/ɪkˈstoʊl/,v.,"extol, extols, extolled, extolled, extolling",extolment (n.),"praise, glorify, or honor｜讚美、稱頌或尊敬",The coach extolled the team's efforts after their hard-fought victory.,extol virtues; extol achievements; extol bravery,C2
Extract,/ɪksˈtɹækt/,v.,"extract, extracts, extracted, extracted, extracting","extractor (n.), extraction (n.), extractible (adj.)","To draw out; to pull out; to remove forcibly from a fixed position, as by traction or suction, etc.｜抽出；拉出；用力從固定位置移除，如透過拉扯或吸力等",The dentist used special tools to extract the impacted wisdom tooth.,extract information; extract resources; extract a confession,C2
Staid,/ˈsteɪd/,adj.,"staid, staider, staidest",staidness (n.),characterized by dignity and propriety｜具尊嚴和得體的特質,The staid butler maintained his composure despite the chaos around him.,staid demeanor; staid personality; staid atmosphere,C2
Stigma,/ˈstɪɡmə/,n.,"stigma, stigmas","stigmatic (adj.), stigmatize (v.)","a mark of disgrace associated with a particular circumstance, quality, or person｜與特定環境、品質或人物相關的恥辱標記",She struggled for years to escape the stigma attached to her father's criminal past.,stigma of disease; stigma attached; stigma remains,C2
Stellar,/ˈstɛlɚ/,adj.,"stellar, more stellar, most stellar",None,indicating the most important performer or role｜表示最重要表演者或角色的,The actor gave a stellar performance that earned him a standing ovation.,stellar performance; stellar career; stellar reputation,C2
Stoic,/ˈstoʊɪk/,adj.,"stoic, more stoic, most stoic","stoically (adv.), stoicism (n.)",seeming unaffected by pleasure or pain; impassive｜看似不受樂趣或痛苦影響；冷漠的,"Despite the pain, the stoic soldier refused to show any sign of discomfort.",stoic expression; stoic demeanor; stoic resilience,C2
Steadfast,/ˈstɛˌdfæst/,adj.,"steadfast, more steadfast, most steadfast",steadfastness (n.),marked by firm determination or resolution; not shakable｜以堅定決心為特徵；不可動搖的,"Her steadfast dedication to the cause never wavered, even during difficult times.",steadfast commitment; steadfast belief; steadfast support,C2
Staunch,/ˈstɔntʃ/,adj.,"staunch, stauncher, staunchest",staunchness (n.),firm and dependable especially in loyalty｜堅定且可靠，尤指在忠誠方面,"He was a staunch supporter of the team, attending every game for decades.",staunch supporter; staunch ally; staunch defender,C2
Stagnant,/ˈstæɡnənt/,adj.,"stagnant, more stagnant, most stagnant","stagnate (v.), stagnancy (n.)",not circulating or flowing｜不循環或流動的,The stagnant pond was a breeding ground for mosquitoes and other insects.,stagnant water; stagnant economy; stagnant growth,C2
Stringent,/ˈstɹɪndʒənt/,adj.,"stringent, more stringent, most stringent",stringency (n.),demanding strict attention to rules and procedures｜要求嚴格注意規則和程序,The company enforced stringent security measures after the data breach.,stringent regulations; stringent standards; stringent requirements,C2
Stolid,/ˈstɑləd/,adj.,"stolid, more stolid, most stolid","stolidity (n.), stolidness (n.)",not easily moved or excited emotionally; impassive and unyielding｜不易被感動或激動；冷漠且不屈撓的,"The stolid accountant showed little emotion, even when discussing financial losses.",stolid expression; stolid demeanor; stolid personality,C2
Stratagem,/ˈstɹætədʒəm/,n.,"stratagem, stratagems",None,"a plan or scheme involving cleverness or deception to gain an advantage, especially in a military or competitive context｜一個涉及聰明或欺騙以獲取優勢的計劃或策略，尤指在軍事或競爭情境中",The general's stratagem involved a feigned retreat to lure the enemy into a trap.,clever stratagem; strategic stratagem; effective stratagem,C2
